mcscore,scscore,processor,freq,maxfreq,cores,threads,tdp,codename,package
817,434,Intel Celeron G550,2600 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
816,328,AMD Phenom II X3 710,2600 MHz,,3,3,95 W,Heka,Socket AM3 (938)
816,373,Intel Core i3-2330M,2200 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
815,361,Intel Core i3-390M,2670 MHz,,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
812,232,AMD Phenom X4 9150e,1800 MHz,,4,4,65 W,Agena,Socket AM2+ (940)
810,376,Intel Core i5-450M,2400 MHz,2660 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
808,374,Intel Core i3-2348M,2300 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
808,246,AMD Athlon 5350,2050 MHz,,4,4,25 W,Radeon R3 Series,Kabini
806,393,Intel Core i7-640LM,2130 MHz,2930 MHz,2,4,25 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
802,361,Intel Core i3-2310M,2100 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
802,449,Intel Pentium G645T,2500 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
798,366,Intel Core i3-2328M,2200 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
797,232,AMD Phenom II X4 P960,1800 MHz,,4,4,25 W,Caspian,Socket S1 (638)
795,457,Intel Core 2 Duo E8600,3330 MHz,,2,2,65 W,Wolfdale,LGA775
795,422,Intel Pentium G630T,2300 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
791,292,AMD A10-4655M,2000 MHz,2800 MHz,4,4,25 W,Radeon HD 7620G,Trinity
789,425,Intel Celeron G530,2400 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
784,477,AMD PRO A6-9500,3500 MHz,3800 MHz,2,2,65 W,Radeon R5 Series,Bristol Ridge PRO
782,350,Intel Core i5-430M,2270 MHz,2530 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
781,363,Intel Core i3-380M,2530 MHz,,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
780,337,Intel Core i3-4020Y,1500 MHz,,2,4,11 W,Intel HD Graphics 4200,Haswell
778,336,Intel Core i3-3227U,1900 MHz,,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
778,417,AMD Phenom II X2 521,3500 MHz,,2,2,65 W,Callisto,Socket AM3 (938)
772,443,Intel Core 2 Duo E8500,3160 MHz,,2,2,65 W,Wolfdale,LGA775
771,262,AMD A8-7410,2200 MHz,2500 MHz,4,4,15 W,Radeon R5 Series,Carrizo-L
770,466,AMD A6-9500,3500 MHz,3800 MHz,2,2,65 W,Radeon R5 Series,Bristol Ridge
769,390,Intel Core i5-4202Y,1600 MHz,2000 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
769,421,Intel Celeron J4005,2000 MHz,2700 MHz,2,2,10 W,Intel UHD Graphics 600,Gemini Lake
766,355,Intel Core i5-2467M,1601 MHz,2300 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
766,303,AMD A8-7100,1800 MHz,3000 MHz,4,4,20 W,Radeon R5 Series,Bald Eagle
765,401,Intel Core i7-620LM,2000 MHz,2800 MHz,2,4,25 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
764,458,AMD A6-7400K,3500 MHz,3900 MHz,1,2,65 W,Radeon R5 Series,Kaveri
763,421,AMD Phenom II X2 560 Black Edition,3300 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
763,437,Intel Core 2 Extreme X9100,3060 MHz,,2,2,44 W,Penryn,PGA478
762,471,AMD A6-6420K,3991 MHz,4200 MHz,2,2,65 W,Radeon HD 8470D,Richland
760,247,AMD A6-3400M,1400 MHz,2300 MHz,4,4,35 W,Radeon HD 6520G,Llano
760,270,AMD A6-3420M,1500 MHz,2400 MHz,4,4,35 W,Radeon HD 6520G,Llano
758,289,AMD Phenom X3 8650,2300 MHz,,3,3,95 W,Toliman,Socket AM2+ (940)
758,415,AMD Athlon II X2 265,3300 MHz,,2,2,65 W,Regor,Socket AM3 (938)
755,283,AMD Phenom II N870,2300 MHz,,3,3,35 W,Champlain,S1 (S1g4)
753,328,Intel Core i3-3217U,1800 MHz,,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
752,419,Intel Celeron G540,2500 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
752,428,Intel Celeron N4020,1100 MHz,2800 MHz,2,2,6 W,Intel UHD Graphics 600,Gemini Lake
750,409,Intel Pentium B970,2300 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
750,404,Intel Pentium G6950,2800 MHz,,2,2,73 W,Clarkdale,FCLGA1156
748,406,AMD Athlon II X2 270,3400 MHz,,2,2,65 W,Regor,Socket AM3
748,484,AMD A4-7300,3800 MHz,4000 MHz,2,2,65 W,Radeon HD 8470D,Richland
747,231,Intel Pentium J3710,1600 MHz,2640 MHz,4,4,6 W,Braswell,Socket 1170 BGA
742,254,AMD A8-6410,2000 MHz,2400 MHz,4,4,15 W,Radeon R5 Series,Beema
741,429,AMD Phenom II X2 565 Black Edition,3400 MHz,,2,2,80 W,,
740,338,Intel Core i3-370M,2400 MHz,,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
740,411,Intel Pentium B980,2400 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
737,252,AMD A6-7310,2000 MHz,2400 MHz,4,4,Radeon R4 Series,Mullins,Socket FP4
737,379,Intel Pentium G640T,2400 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
737,268,AMD Phenom II X3 N830,2100 MHz,,3,3,35 W,Caspian,Socket S1 (638)
735,416,Intel Core 2 Duo T9800,2930 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
735,276,AMD A8-5545M,1700 MHz,2700 MHz,4,4,19 W,Radeon HD 8510G,Richland
734,217,Intel Atom x7-Z8700,1600 MHz,2400 MHz,4,4,Cherry Trail,UTFCBGA1380,
730,424,Intel Core 2 Duo T9900,3060 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
728,457,AMD A6-6400K,3900 MHz,4100 MHz,2,2,65 W,Radeon HD 8470D,Richland
727,289,AMD A6-3500,2100 MHz,2400 MHz,3,3,65 W,Radeon HD 6530D,Llano
727,276,AMD Athlon II X3 400e,2200 MHz,,3,3,45 W,Rana,AM2+/AM3
724,323,Intel Core i3-350M,2270 MHz,,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
722,249,AMD A6-3410MX,1600 MHz,2300 MHz,4,4,45 W,Radeon HD 6520G,Llano
721,406,AMD Phenom II X2 545,3000 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
720,244,AMD A6-6310,1800 MHz,2400 MHz,4,4,15 W,Radeon R4 Series,Beema
719,466,Intel Core i5-4300Y,1600 MHz,2300 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
719,247,AMD A4 Pro-3350B,2000 MHz,2400 MHz,4,4,15 W,Radeon R4 Series,Carrizo-L
718,217,Intel Celeron J1900,2000 MHz,2420 MHz,4,4,10 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
717,448,AMD A6-5400B,3600 MHz,3800 MHz,2,2,65 W,Radeon HD 7540D,Trinity
717,224,Intel Pentium N3540,2160 MHz,2660 MHz,4,4,7 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
714,411,Intel Core 2 Duo E8400,3000 MHz,,2,2,65 W,Wolfdale,LGA775
712,265,AMD A8 PRO-7150B,1900 MHz,3200 MHz,4,4,19 W,Radeon R5 Series,Bald Eagle
712,394,Intel Pentium 3805U,1900 MHz,,2,2,15 W,Intel HD Graphics for 5th Generation Intel Processors,Broadwell-U
709,370,Intel Celeron 3215U,1700 MHz,,2,2,15 W,Intel HD Graphics for 5th Generation Intel Processors,Broadwell
708,229,AMD GX-420CA,2000 MHz,,4,4,25 W,Radeon HD 8400E,eKabini
705,383,Intel Celeron 3855U,1600 MHz,,2,2,15 W,Intel HD Graphics 510,Skylake
703,222,Intel Pentium N3530,2160 MHz,2580 MHz,4,4,7 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
699,443,AMD A4-6300,3700 MHz,3900 MHz,2,2,65 W,Radeon HD 8370D,Richland
698,393,AMD Phenom II X2 550 Black Edition,3100 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
698,427,AMD A6 PRO-7400B,3500 MHz,3900 MHz,2,2,65 W,Radeon R5 Series,Kaveri
695,209,AMD Phenom X4 9600,2300 MHz,,4,4,95 W,Agena,Socket AM2+ (940)
695,393,Intel Core 2 Duo E8300,2830 MHz,,2,2,65 W,Wolfdale,LGA775
694,412,Intel Core 2 Extreme X9000,2800 MHz,,2,2,44 W,Penryn,PGA478
692,348,Intel Celeron G1610T,2300 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
692,216,Intel Atom Z3795,1600 MHz,2400 MHz,4,4,2 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
691,224,AMD A6-5200,2000 MHz,,4,4,25 W,Radeon HD 8400,Kabini
691,360,Intel Celeron 3965Y,1500 MHz,,2,2,6 W,Intel HD Graphics 615,Kaby Lake
690,214,Intel Atom x7-Z8750,1600 MHz,2560 MHz,4,4,2 W,Cherry Trail,Socket 1380 BGA
690,389,Intel Celeron N4000 ,1100 MHz,,2,2,6 W,Intel UHD Graphics 600,Gemini Lake
689,390,AMD Athlon II X2 B26,3200 MHz,,2,2,65 W,Regor,AM2+/AM3
688,246,AMD Phenom X3 8450,2100 MHz,,3,3,95 W,Toliman,Socket AM2+ (940)
688,214,Intel Pentium N3700,1600 MHz,2400 MHz,4,4,6 W,Intel HD Graphics for Intel Celeron Processor N3000 Series,Braswell
688,221,A4 PRO-3340B,2200 MHz,,4,4,25 W,Radeon HD 8240,Kabini
687,239,AMD A4-7210,1800 MHz,2200 MHz,4,4,65 W,Radeon R3 Graphics,Mullins
686,364,Intel Pentium 3556U,1700 MHz,,2,2,15 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
685,381,AMD Phenom II X2 555 Black Edition,3200 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
685,386,Intel Pentium E6800,3330 MHz,,2,2,65 W,Wolfdale,LGA775
684,435,AMD A6-5400K,3600 MHz,3800 MHz,2,2,65 W,Radeon HD 7540D,Trinity
683,364,Intel Pentium 2127U,1900 MHz,,2,2,17 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
682,260,AMD A8-4555M,1600 MHz,2400 MHz,4,4,19 W,Radeon HD 7600G,Trinity
679,199,AMD Phenom X4 9500,2200 MHz,,4,4,95 W,Agena,Socket AM2+ (940)
679,363,AMD Athlon II X2 B22,2808 MHz,,2,2,65 W,Regor,Socket AM3 (938)
679,203,Intel Pentium A1020,2410 MHz,2700 MHz,4,4,10 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
678,390,Intel Core 2 Duo E7600,3060 MHz,,2,2,65 W,Wolfdale,LGA775
678,378,Intel Pentium E6700,3200 MHz,,2,2,65 W,Wolfdale,LGA775
678,372,AMD Athlon II X2 260,3200 MHz,,2,2,65 W,Regor,Socket AM3
677,385,Intel Core 2 Duo E8200,2660 MHz,,2,2,65 W,Wolfdale,LGA775
677,299,Intel Core i3-330M,2130 MHz,,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
677,362,AMD Athlon II X2 240e,2800 MHz,,2,2,45 W,Regor,Socket AM3 (938)
676,209,Intel Pentium N3520,2166 MHz,2420 MHz,4,4,7 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
673,379,AMD Phenom II X2 B55,3000 MHz,,2,2,80 W,Callisto,"Socket AM2+, AM3 (938)"
671,360,AMD Athlon II X2 255,3100 MHz,,2,2,65 W,Regor,Socket AM3 (938)
670,381,Intel Core 2 Duo E7500,2930 MHz,,2,2,65 W,Wolfdale,LGA775
670,432,AMD PRO A6-9500B,2300 MHz,3200 MHz,2,2,15 W,Radeon R5 Series,Bristol Ridge PRO
665,204,Intel Celeron J3160,1600 MHz,2240 MHz,4,4,6 W,Braswell,Socket 1170 BGA
664,372,Intel Pentium B960,2200 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
664,203,Intel Atom x5-Z8500,1440 MHz,2240 MHz,4,4,2 W,Cherry Trail,UTFCBGA1380
664,210,Intel Atom x5-Z8550,1440 MHz,2400 MHz,4,4,Cherry Trail,Socket 1380 BGA,
662,379,Intel Core 2 Duo E8235,2800 MHz,,2,2,Penryn,"Socket 775 LGA, Socket P (478)",
659,359,AMD Athlon II X2 250,3000 MHz,,2,2,65 W,Regor,Socket AM3
658,371,Intel Pentium E5800,3200 MHz,,2,2,65 W,Wolfdale,LGA775
657,195,Intel Celeron N3150,1600 MHz,2080 MHz,4,4,6 W,Intel HD Graphics for Intel Celeron Processor N3000 Series,Braswell
657,361,Intel Core 2 Duo P9600,2660 MHz,,2,2,25 W,Penryn,PGA478
656,390,Intel Core 2 Duo T9600,2800 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
654,380,Intel Core 2 Duo E6850,3000 MHz,,2,2,65 W,Conroe,PLGA775
654,199,Intel Celeron N2940,1830 MHz,2250 MHz,4,4,7 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,"Bay Trail-M, Silvermont"
653,349,Intel Celeron 1005M,1900 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
653,205,Intel Celeron N3160,1600 MHz,2240 MHz,4,4,6 W,Braswell,Socket 1170 BGA
653,386,AMD Opteron X3216,1600 MHz,3000 MHz,2,2,15 W,,
652,375,Intel Pentium E6600,3060 MHz,,2,2,65 W,Wolfdale,LGA775
652,360,Intel Pentium B950,2100 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
651,204,AMD E2-7110,1800 MHz,1800 MHz,4,4,65 W,Radeon R2 Series,Mullins
650,364,Intel Core 2 Duo E8135,2660 MHz,,2,2,Penryn,Socket P (478),
650,344,Intel Core i5-2537M,1400 MHz,2300 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
648,201,AMD A4-6210,1800 MHz,,4,4,15 W,Radeon R3 Series,Mullins
646,361,AMD Athlon II X2 245e,2900 MHz,,2,2,45 W,Regor,AM2+/AM3
644,193,AMD Athlon 5150,1596 MHz,,4,4,25 W,Radeon R3 Series,Kabini
642,369,Intel Core 2 Duo T9500,2600 MHz,,2,2,35 W,Penryn,"BGA479, PGA478, PPGA478"
638,343,Intel Celeron 1000M,1800 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
638,351,AMD Phenom II X2 N620,2800 MHz,,2,2,35 W,Socket S1 (638),
636,338,AMD Athlon II X2 220,2800 MHz,,2,2,65 W,Regor,Socket AM3
636,189,Intel Celeron N2930,1830 MHz,2160 MHz,4,4,7 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
635,360,Intel Pentium E6500,2930 MHz,,2,2,65 W,Wolfdale,LGA775
635,343,AMD Athlon II X2 240,2800 MHz,,2,2,65 W,Regor,Socket AM3
635,350,AMD Athlon II X2 4450e,2800 MHz,,2,2,45 W,Regor,Socket AM3 (938)
632,365,AMD Athlon II X2 B24,3000 MHz,,2,2,65 W,Regor,"Socket AM2+, Socket AM3"
631,407,AMD A4-5300,3400 MHz,3600 MHz,2,2,65 W,Radeon HD 7480D,Trinity
631,396,AMD A4-4020,3203 MHz,3400 MHz,2,2,65 W,Radeon HD 7480D,Richland
630,272,Intel Core i3-2377M,1500 MHz,,2,4,17 W,Sandy Bridge,Socket 988B rPGA
627,348,AMD Athlon II X2 245,2900 MHz,,2,2,65 W,Regor,Socket AM3
627,344,Intel Pentium B940,2000 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
625,358,Intel Core 2 Duo E6750,2660 MHz,,2,2,65 W,Conroe,PLGA775
625,345,AMD Athlon II X2 235e,2700 MHz,,2,2,45 W,Regor,Socket AM3 (938)
623,342,AMD Phenom II X2 N640,2900 MHz,,2,2,35 W,Socket S1 (638),
619,333,Intel Pentium 2117U,1800 MHz,,2,2,17 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
617,330,Intel Celeron 1037U,1800 MHz,,2,2,17 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
614,183,AMD GX-415GA,1500 MHz,,4,4,15 W,Radeon HD 8330E,eKabini
613,349,AMD Phenom II X2 N660,3000 MHz,,2,2,35 W,Socket S1 (638),
610,309,AMD Athlon X2 7750 Black Edition,2700 MHz,,2,2,95 W,Kuma,Socket AM2+
609,362,Intel Core 2 Duo P9700,2800 MHz,,2,2,28 W,Penryn,PGA478
607,321,Intel Celeron 3205U,1500 MHz,,2,2,15 W,Intel HD Graphics for 5th Generation Intel Processors,Broadwell
606,366,Intel Core 2 Duo T9550,2660 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
604,327,Intel Celeron B840,1900 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
603,350,Intel Core 2 Duo T9300,2500 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
603,343,Intel Pentium E5700,3000 MHz,,2,2,65 W,Wolfdale,LGA775
599,387,AMD A4-5300B ,3400 MHz,3600 MHz,2,2,65 W,Radeon HD 7480D,Trinity
598,374,AMD A4-4000,3000 MHz,3200 MHz,2,2,65 W,Radeon HD 7480D,Richland
597,325,AMD A4-3420,2800 MHz,,2,2,65 W,Radeon HD 6410D,Llano
596,326,AMD Turion II P560,2500 MHz,,2,2,25 W,Socket S1 (638),
595,254,Intel Core i3-2375M,1500 MHz,,2,4,17 W,Sandy Bridge,FCBGA1023
592,345,Intel Core 2 Duo T9400,2530 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
591,346,Intel Core 2 Duo E7400,2800 MHz,,2,2,65 W,Wolfdale,LGA775
591,348,Intel Pentium E6300,2800 MHz,,2,2,65 W,Wolfdale,LGA775
586,181,Intel Atom x5-E8000,1040 MHz,,4,4,5 W,Intel HD Graphics for Intel Celeron Processor N3000 Series,Braswell
581,356,Intel Core 2 Duo P9500,2530 MHz,,2,2,25 W,Penryn,"BGA479, PGA478"
577,152,Intel Pentium N3510,2000 MHz,,4,4,7 W,Intel HD Graphics for Intel Atom Processor Z3700 Series,Bay Trail
575,248,Intel Core i3-2365M,1400 MHz,,2,4,17 W,Sandy Bridge,FCBGA1023
572,329,Intel Core 2 Duo P9400,2400 MHz,,2,2,25 W,Penryn,Socket P (478)
572,316,AMD Athlon II X2 215,2700 MHz,,2,2,65 W,Regor,Socket AM3
571,330,Intel Core 2 Duo P8700,2530 MHz,,2,2,25 W,Penryn,"BGA479, PGA478"
571,309,Intel Celeron J3355,2000 MHz,,2,2,10 W,Intel HD Graphics 500,Apollo Lake
571,342,AMD Athlon X2 340,3200 MHz,3600 MHz,1,2,65 W,Trinity,Socket FM2 (904)
570,175,AMD A4-5000,1500 MHz,,4,4,15 W,Radeon HD 8330,Kabini
570,182,Intel Atom x5-Z8330,1440 MHz,1920 MHz,4,4,2 W,Cherry Trail,
569,305,Intel Celeron B830,1800 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
566,245,Intel Core i3-3229Y,1400 MHz,,2,4,13 W,Intel HD Graphics 4000,Ivy Bridge
565,327,Intel Core 2 Duo E7300,2660 MHz,,2,2,65 W,Wolfdale,LGA775
563,248,Intel Core i3-2367M,1400 MHz,,2,4,17 W,Sandy Bridge,FCBGA1023
562,322,Intel Core 2 Duo T7700,2400 MHz,,2,2,35 W,Merom,"PBGA479, PPGA478"
561,321,Intel Core 2 Duo E6600,2400 MHz,,2,2,65 W,Conroe,PLGA775
560,332,Intel Core 2 Duo E7200,2530 MHz,,2,2,65 W,Wolfdale,LGA775
559,316,Intel Core 2 Duo E4700,2600 MHz,,2,2,65 W,Conroe,PLGA775
557,327,Intel Pentium E5500,2800 MHz,,2,2,65 W,Wolfdale,LGA775
556,231,Intel Core i3-2357M,1300 MHz,,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
554,319,Intel Pentium E5400,2700 MHz,,2,2,65 W,Wolfdale,LGA775
554,316,Intel Pentium P6200,2130 MHz,,2,2,35 W,Arrandale,PGA988
554,319,AMD A4-3400,2700 MHz,,2,2,65 W,Radeon HD 6410D,Llano
553,294,Intel Celeron 1017U,1600 MHz,,2,2,17 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
550,312,Intel Core 2 Duo E6550,2330 MHz,,2,2,65 W,Conroe,PLGA775
550,311,Intel Pentium E5300,2600 MHz,,2,2,65 W,Wolfdale,LGA775
548,322,Intel Core 2 Duo E6700,2660 MHz,,2,2,65 W,Conroe,PLGA775
548,312,Intel Core 2 Duo P8600,2400 MHz,,2,2,25 W,Penryn,"BGA479, PGA478"
548,296,Intel Celeron B820,1700 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
547,305,Intel Pentium E5200,2500 MHz,,2,2,65 W,Wolfdale,LGA775
542,161,AMD Sempron 3850,1297 MHz,,4,4,25 W,Radeon R3 Series,Kabini
539,299,Intel Celeron P4600,2000 MHz,,2,2,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
538,285,Intel Celeron 1007U,1500 MHz,,2,2,17 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
537,189,AMD Phenom X3 8400,2100 MHz,,3,3,95 W,Toliman,Socket AM2+ (940)
535,370,Intel Xeon 5160,3000 MHz,,2,2,80 W,Woodcrest,Socket 771 LGA
531,304,Intel Celeron E3400,2600 MHz,,2,2,65 W,Wolfdale,LGA775
530,311,AMD Turion II Ultra M620,2500 MHz,,2,2,35 W,Caspian,Socket S1 (638)
528,305,Intel Core 2 Duo P8400,2260 MHz,,2,2,25 W,Penryn,"BGA479, PGA478"
524,292,Intel Pentium P6100,2000 MHz,,2,2,35 W,Arrandale,PGA988
523,287,Intel Celeron N3350,1100 MHz,2400 MHz,2,2,6 W,Intel HD Graphics 500,Apollo Lake
522,295,AMD A4-3300,2500 MHz,,2,2,65 W,Radeon HD 6410D,
522,286,Intel Celeron B810,1600 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
521,336,AMD A6-9210,1397 MHz,2800 MHz,2,2,15 W,Radeon R4 Series,Stoney Ridge
520,167,Intel Atom x5-Z8350,1440 MHz,1920 MHz,4,4,Cherry Trail,Socket 1380 BGA,
518,287,AMD Turion II P520,2300 MHz,,2,2,25 W,Socket S1 (638),
515,168,AMD E2-6110,1500 MHz,,4,4,15 W,Radeon R2 Series,Mullins
513,285,Intel Core 2 Duo E6420,2130 MHz,,2,2,65 W,Conroe,PLGA775
513,279,AMD Turion II P540,2400 MHz,,2,2,25 W,Socket S1 (638),
513,282,Intel Celeron 2955U,1400 MHz,,2,2,15 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
513,165,Intel Atom x5-Z8300,1440 MHz,1840 MHz,4,4,2 W,Cherry Trail,UTFCBGA592
510,280,AMD Athlon 64 X2 6000+,3000 MHz,,2,2,"Brisbane, Windsor",Socket AM2 (940),
510,278,Intel Celeron B815,1600 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
507,285,Intel Core 2 Duo T6670,2200 MHz,,2,2,35 W,Penryn,PGA478
506,292,Intel Core 2 Duo T8300,2400 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
505,276,AMD Athlon 64 X2 5600+,2800 MHz,,2,2,89 W,"Brisbane, Windsor",Socket AM2 (940)
503,285,Intel Core 2 Duo E4600,2400 MHz,,2,2,65 W,Conroe,LGA775
500,342,AMD A6-4400M,2700 MHz,3200 MHz,2,2,35 W,Radeon HD 7520G,Trinity
500,293,AMD E2-3200,2400 MHz,,2,2,65 W,Radeon HD 6370D,Llano
499,283,AMD A4-3330MX,2200 MHz,2600 MHz,2,2,45 W,Radeon HD 6480G,Llano
499,281,Intel Core 2 Duo P8800,2660 MHz,,2,2,25 W,Penryn,"BGA479, PGA478"
495,277,Intel Pentium E2220,2400 MHz,,2,2,65 W,Conroe,LGA775
493,279,Intel Core 2 Duo T5850,2160 MHz,,2,2,34 W,Merom,Socket P (478)
492,271,Intel Celeron 887,1500 MHz,,2,2,17 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
491,272,Intel Pentium 997,1600 MHz,,2,2,17 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
490,283,Intel Pentium P6000,1870 MHz,,2,2,35 W,Arrandale,PGA988
486,154,AMD E2-3800,1300 MHz,,4,4,15 W,Radeon HD 8280,Kabini
485,271,Intel Core 2 Duo T6500,2100 MHz,,2,2,35 W,Penryn,Socket P (478)
485,321,AMD A4-4300M,2500 MHz,3000 MHz,2,2,35 W,Radeon HD 7420G,Trinity
484,270,Intel Celeron B800,1500 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
483,268,Intel Core 2 Duo P7550,2260 MHz,,2,2,25 W,Penryn,PGA478
482,269,Intel Core 2 Duo P7450,2130 MHz,,2,2,25 W,Penryn,PGA478
481,282,Intel Celeron E3300,2500 MHz,,2,2,65 W,Wolfdale,LGA775
480,264,Intel Core 2 Duo E6400,2130 MHz,,2,2,65 W,Conroe,"LGA775, PLGA775"
479,314,AMD A9-9420,3000 MHz,3600 MHz,2,2,15 W,Radeon R5 Series,Stoney Ridge
477,271,AMD Turion II Mobile M500,2200 MHz,,2,2,35 W,Caspian,Socket S1 (638)
477,210,Intel Core i3-380UM,1330 MHz,,2,4,18 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
475,317,AMD A9-9425,3100 MHz,3700 MHz,2,2,15 W,Radeon R5 Series,Stoney Ridge
474,270,Intel Core 2 Duo L9400,1860 MHz,,2,2,17 W,Penryn,Socket P (478)
470,298,Intel Core 2 Duo T7600,2330 MHz,,2,2,34 W,Merom,"PBGA479, PPGA478"
470,255,AMD Athlon II P360,2300 MHz,,2,2,25 W,Champlain,Socket S1 (638)
469,280,Intel Core 2 Duo T7400,2160 MHz,,2,2,34 W,Merom,"PBGA479, PPGA478"
467,258,Intel Core 2 Duo E4500,2200 MHz,,2,2,65 W,Conroe,LGA775
466,273,Intel Core 2 Duo T5900,2200 MHz,,2,2,35 W,Merom,Socket P (478)
464,263,Intel Pentium T4500,2300 MHz,,2,2,35 W,Penryn,"Socket 775 LGA, Socket P (478)"
463,263,Intel Core 2 Duo T6600,2200 MHz,,2,2,35 W,Penryn,PGA478
463,262,Intel Pentium T4400,2200 MHz,,2,2,35 W,Penryn,PGA478
463,246,AMD Athlon II P340,2200 MHz,,2,2,25 W,Champlain,Socket S1 (S1g4)
463,266,Intel Core 2 Duo P7350,2000 MHz,,2,2,25 W,Penryn,"BGA479, PGA478"
462,267,Intel Core 2 Duo T8100,2100 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
462,333,AMD A6-5350M,2900 MHz,3500 MHz,2,2,35 W,Radeon HD 8450G,Richland
